Column1,Column2,assigned_cluster,distance_from_assigned_cluster_centriod,is_outlier
-16.7150901392,179.806572442,0,227.386931517,0
841.856258894,822.090553215,2,272.747196916,0
101.218654187,-5.15112720396,0,87.705750232,0
37.1286079028,29.0634966048,0,74.6254354202,0
35.0455788612,13.2229231774,0,58.6906079562,0
99.308387417,-56.0321691902,0,77.5663039155,0
88.0592307466,72.613933476,0,133.828483463,0
-69.2887131075,-102.554547499,0,108.930523751,0
49.6604492132,-23.1313655747,0,34.2156918109,0
1010.83815448,848.946338321,2,161.94483096,0
1954.26564558,-806.956881213,1,160.141980544,0
1148.43305387,397.64677333,2,619.628610248,0
1137.21933422,1325.52596557,2,331.680846722,0
1299.61920579,422.809409571,2,639.579976326,0
651.590231162,1235.03009307,2,451.16561644,0
1134.04642304,155.780448055,2,857.205578734,0
53.3565823962,167.663155479,0,214.021763915,0
1201.43801791,1292.73194643,2,326.624522187,0
2144.9488189,-997.159871796,1,177.442724242,0
2270.26357748,-873.387909917,1,314.110841296,0
-151.566140333,-96.8522482288,0,182.022367361,0
-0.764044631599,36.8308634161,0,84.2958192718,0
2154.36562069,-1184.44851241,1,285.483476423,0
-15.2932802946,69.0661839443,0,119.403593017,0
2180.22837547,-897.346978763,1,221.049389085,0
-71.4676272,229.388695329,0,289.276114977,0
1905.00197149,-1227.9186903,1,269.619570693,0
67.4260737041,-70.5886942169,0,51.9941877806,0
2354.98975272,-1414.77874636,1,590.919687616,0
-183.989307049,8.87871289237,0,213.341968757,0
1239.39881284,1024.79048845,2,198.657262022,0
208.240530455,179.460416245,0,290.586310228,0
1325.77643784,1236.84144092,2,364.993932664,0
1948.07694105,-1299.06662579,1,333.498674272,0
-63.0975953371,49.4096777174,0,126.911979216,0
928.372993098,1603.49415847,2,606.164757236,0
25.4579430963,-170.659840202,0,126.545260002,0
2094.03949364,214.136267698,1,1186.91664775,1
771.631228473,1368.65823208,2,450.444561794,0
1111.84090534,805.078569776,2,214.75429183,0
2308.10076823,-1261.0400521,1,448.375117517,0
1096.21878747,1222.95617625,2,221.850952246,0
-210.862849934,90.9359866523,0,269.776088465,0
-33.1517311421,98.8302897926,0,153.482404568,0
1104.970299,-659.414114627,1,918.052283217,0
126.409365762,403.026579115,0,459.050329939,0
465.239725292,812.143504579,2,608.582111667,0
2076.64377649,-1139.1390957,1,202.979017072,0
70.75930942,76.60644863,0,129.979827954,0
2235.0783545,338.539972195,1,1331.45450467,1
2262.84445831,-809.904652856,1,331.806636423,0
-65.7091134394,0.614301694784,0,99.0567505665,0
37.2584518027,-238.966149097,0,195.366910121,0
158.762648105,-111.629136478,0,151.915879921,0
-13.4848425284,-45.6270187397,0,36.1734656358,0
711.792417155,886.14425826,2,351.452722797,0
5.86998725768,-204.366351785,0,161.097953757,0
1861.62371634,-844.03567158,1,163.524444765,0
1425.80302527,-1064.00750045,1,553.10458543,0
998.036899941,1223.52211174,2,219.880730765,0
740.983875405,-445.840138681,0,823.012885144,0
788.062790191,1003.90671869,2,253.424673195,0
1890.86917616,-737.208911752,1,242.443996792,0
34.7526691578,-55.4301638568,0,16.5413668813,0
702.76634084,963.601582295,2,341.582408184,0
2616.43713479,932.905394696,2,1576.77008926,1
2021.28550695,-954.159452492,1,52.4996725902,0
644.846980282,-892.660232034,0,1052.18626936,1
959.88869275,1017.24110932,2,82.091308313,0
1917.08106855,-1119.78247494,1,162.414707833,0
2125.16638067,-1194.41970355,1,275.769365712,0
-112.335554645,-79.6535065079,0,139.585631432,0
2098.73968709,-985.587866094,1,129.968747414,0
716.4485766,951.876254245,2,329.811583185,0
774.345643655,1328.11544333,2,416.941248402,0
2139.5631083,-861.271678785,1,199.279246345,0
795.401358163,1095.57805308,2,261.184577558,0
1003.03501069,949.239535656,2,70.1814406716,0
-50.9223552259,-64.3278211249,0,76.2983153488,0
2201.3030363,-1032.78641538,1,240.466596501,0
1708.33379391,-1030.87866685,1,269.720124383,0
2432.71127895,-955.274127508,1,462.633135114,0
2182.8305063,-1132.98509871,1,270.167540066,0
1199.24858781,417.530930172,2,611.16116229,0
1375.82116766,893.43916697,2,353.43781202,0
754.479408426,1049.45642435,2,289.958591955,0
1815.67903744,-955.256003935,1,154.924960436,0
2037.86986973,-1103.04743272,1,152.567685522,0
1032.13967518,1814.84066872,2,806.923747594,0
1639.28495462,-1448.35971812,1,584.713300414,0
76.7558661713,181.804650063,0,232.336058467,0
1073.67404558,1062.94315415,2,63.7184952175,0
1837.70791741,-934.269054416,1,136.319068527,0
1241.45172696,1078.1828937,2,211.963425797,0
-149.824445112,65.117959936,0,204.178362798,0
2017.69315379,-829.591829584,1,144.722765956,0
-203.011772799,-151.002465454,0,249.690547755,0
-16.3173942858,35.5675372844,0,88.7315028748,0
1831.0244449,-1418.54614087,1,473.176721155,0
1008.96291766,711.705641679,2,298.041451159,0
954.541790375,937.06955581,2,112.164412209,0
1883.77042177,-1093.01908257,1,153.390533886,0
1048.0019463,1055.85811539,2,48.3329036648,0
890.377731522,1135.55020347,2,197.73931235,0
788.00343398,1002.85251226,2,253.50311473,0
-40.4749236582,98.6236527984,0,156.105243305,0
-15.5342682948,-3.34399646804,0,55.8877210763,0
-76.2344431685,-10.4199078948,0,104.485351652,0
24.5386005127,-33.8240061561,0,10.4914237252,0
107.095630733,67.5030037069,0,139.982383095,0
1298.09555581,584.000495865,2,495.595767393,0
1818.89555079,-1085.76317511,1,192.786513754,0
1317.43245115,1152.74033262,2,311.643821136,0
1497.04640122,1012.00357872,2,455.60937447,0
1592.02586235,-1241.19099166,1,467.532104138,0
1129.14221329,863.093677991,2,169.34703404,0
1083.5229884,1045.71579357,2,56.519190357,0
915.81791844,1037.42382246,2,129.043140304,0
-85.5959636155,-75.3046217417,0,112.649312011,0
1099.95725512,771.297405246,2,243.796579973,0
1183.31316689,1264.95771623,2,293.540637762,0
675.806106851,1264.81071777,2,446.839816766,0
1283.63929512,688.701978972,2,400.731584942,0
1294.63692335,1450.91629153,2,510.197956143,0
188.347296236,-110.255065644,0,178.39091802,0
916.378561238,863.036742121,2,191.44172466,0
2032.24574242,-896.14301294,1,93.653236996,0
54.1560121559,109.372169536,0,156.71566246,0
1917.15866592,-1059.59274301,1,107.318902462,0
1909.37356177,-1263.57703654,1,303.434954885,0
1667.03185836,-1181.31734261,1,371.682457457,0
1808.01360903,-620.666748191,1,381.80111619,0
-109.487456556,-59.3614846092,0,133.018865863,0
1089.79998896,780.40935846,2,232.640086557,0
1591.1106722,1146.73731974,2,566.901818411,0
-8.53571893484,141.155387629,0,187.908233101,0
112.620461413,-27.4806604518,0,91.4926981743,0
1194.33314486,974.401065915,2,156.520557168,0
886.18253954,643.732535106,2,395.953194736,0
1659.90116148,795.816089863,2,653.823663353,0
1145.12759736,971.887121731,2,109.772752155,0
89.7056715325,-102.587869929,0,88.9430032631,0
613.711866156,153.286520989,0,623.156298888,0
111.107914566,803.169641627,0,851.91923278,0
2018.92874473,-1137.27169714,1,177.774536352,0
2128.28322866,-749.399800133,1,268.392138866,0
216.005580861,32.6218813782,0,208.029853952,0
2140.80463844,-821.557620557,1,223.727367937,0
2362.85199652,-1294.93892806,1,512.024886127,0
1888.52105215,-1046.15279683,1,114.232151414,0
552.488611782,663.91518281,2,597.881426345,0
-51.1843971178,-257.390944008,0,225.668643291,0
44.5452328387,128.599329345,0,174.125913039,0
265.353962555,1408.97640333,2,873.577820988,0
1805.67948837,-1152.79255791,1,248.693494511,0
-70.349432812,-153.525045849,0,143.57683252,0
1087.87782387,927.464980115,2,92.9314775948,0
912.247344641,769.327765314,2,271.376181651,0
570.659842051,1338.48792608,2,575.230046872,0
2173.9225333,1059.27792651,2,1133.62931659,1
1001.65921338,626.452418008,2,383.588173875,0
1841.66611559,-820.166699949,1,194.62606618,0
-124.458815382,-130.811388801,0,170.746610445,0
1590.65438826,790.253566782,2,590.779866262,0
-27.884374971,51.9670012283,0,108.591816414,0
1867.79055921,-1066.44220078,1,143.239270938,0
944.974586399,880.258970287,2,160.058519901,0
989.87718636,1010.37120976,2,51.6335216057,0
1032.42070955,1121.25839818,2,113.647352951,0
886.241380356,925.009340318,2,175.993792112,0
1691.92814505,-852.517472101,1,300.645590459,0
769.637986664,1199.0658685,2,332.267645549,0
982.849129255,745.824952574,2,268.616867579,0
178.516067392,186.857136393,0,278.664483889,0
2003.01868888,-727.623012548,1,240.924588838,0
879.447967274,1060.03095651,2,170.166123924,0
2098.972965,-872.338910712,1,159.402889773,0
-152.413211311,139.931131724,0,254.035924862,0
-76.193624661,923.639149468,0,972.820091086,1
1837.67419772,189.202845786,2,1142.07967857,1
2539.05827098,-737.111012358,1,613.28446061,0
1072.46626879,1161.46140475,2,156.5921639,0
1048.67964974,722.573954341,2,285.488168698,0
2170.32938478,-956.302525091,1,200.369484739,0
2135.61157206,-1002.38755024,1,169.292306284,0
943.624297395,1189.7971373,2,206.474402262,0
5.09410601364,27.6613655866,0,73.9238368919,0
5.93779215816,148.928546453,0,193.796756102,0
1182.17051763,1148.3290075,2,198.74946269,0
2542.8968307,1834.81319106,2,1714.05847741,1
745.538802773,943.734709905,2,302.807832758,0
796.862559546,1083.50233652,2,255.989122344,0
1066.93899438,1350.06095247,2,343.038172088,0
2210.50263109,-1318.35430301,1,426.240213796,0
1961.61401163,-767.462418067,1,199.026464985,0
1273.15033583,868.789566978,2,270.285351681,0
254.623780987,90.2532791721,0,268.087751834,0
1012.57490223,652.229125541,2,356.911913567,0
1148.17117367,716.735018404,2,310.171863659,0
2.03355236044,-106.327125831,0,65.5128006957,0
2217.34966602,-1117.50077057,1,289.722124906,0
189.977736644,95.244576309,0,217.773760832,0
1468.2540582,-1058.5885398,1,510.368475562,0
2137.39308479,-884.557412119,1,186.098573916,0
1503.06994952,883.644670371,2,478.064258741,0
47.0097516597,-38.0023867365,0,25.1143974927,0
1773.63449809,-945.123046624,1,197.712871551,0
974.413791983,1023.27725759,2,68.7662557332,0
2043.31526687,-1082.1969411,1,137.024808201,0
2268.68455478,255.910712905,1,1258.13118777,1
2036.67601673,-1124.11615334,1,171.23876614,0
-111.516416577,117.818201528,0,210.321434064,0
1829.35525983,-863.261726585,1,174.520755998,0
196.078842676,122.084133706,0,240.222818648,0
2069.47066912,-990.088526932,1,102.0710393,0
1924.47566815,-1001.36123605,1,57.6251874336,0
1142.43952878,1058.28035649,2,112.82270421,0
1923.91173876,-1165.81462589,1,204.812868217,0
-59.6647920499,79.6098765026,0,148.635439,0
-33.8217206341,123.215088789,0,176.634012764,0
28.0109730436,78.9809983803,0,123.242846527,0
1952.20380962,-929.24332575,1,41.2024559151,0
768.845137603,728.387713126,2,390.490346573,0
1769.39661441,-998.787274789,1,203.423407003,0
2120.7575424,-893.533747477,1,167.21263474,0
2444.80039325,-287.688591297,1,828.102745371,0
1127.4823534,1128.78686521,2,148.314783178,0
1001.67016322,1165.22913905,2,162.21295556,0
175.865000501,-77.0610395929,0,156.702681002,0
37.5609629678,78.9172422254,0,123.961856569,0
-59.704661111,-142.709454404,0,128.446469817,0
673.69284957,990.639298757,2,368.170185076,0
783.219194485,1249.79512266,2,353.786267509,0
974.857188086,807.764838452,2,210.992026605,0
42.4220851485,4.28159756756,0,52.3048488268,0
1383.79639387,1085.84898643,2,351.087943187,0
8.44443844607,-158.446656504,0,115.18148818,0
-154.397968053,69.6802563983,0,210.488070745,0
32.6228346223,31.4652153937,0,76.2645453273,0
953.589052777,940.817444896,2,110.589155424,0
1810.88605309,-1262.37923915,1,336.221702631,0
26.0307076115,1746.54670304,2,1255.61967476,1
-115.13403768,60.2246133925,0,172.857898177,0
-184.060458156,-31.0271740531,0,207.134560464,0
-248.341416791,34.5420818045,0,282.19244574,0
1958.82086177,-973.699425843,1,13.579706006,0
1782.59604152,-816.561583457,1,240.044587023,0
923.542641353,756.377252766,2,277.853474088,0
2022.35357852,-1044.85283016,1,94.28170003,0
-3.67916838596,-34.9480559177,0,27.8972192364,0
43.8664934628,-66.9958608369,0,31.1757133807,0
1125.90120547,1158.30586958,2,172.429256765,0
64.0722008713,-70.541015526,0,49.11042391,0
-2.0691637086,157.546595329,0,203.20228633,0
-37.5561089979,-6.64298768223,0,70.9381025141,0
119.009131794,979.104453214,2,922.897291438,0
-38.5659739459,-2.26964384632,0,74.1754701606,0
885.530164221,962.888590929,2,162.311156239,0
408.232242485,1169.18279655,2,653.421951413,0
1938.94696056,-792.704941381,1,176.390768661,0
-31.5798307087,-7.92428691932,0,65.2207956042,0
-66.057797649,-167.282071678,0,151.766740212,0
937.43825648,1072.59428527,2,122.456792788,0
-55.2156473664,13.7210354198,0,97.020048338,0
-117.686605211,-194.567684207,0,205.726766559,0
-42.8554371528,121.867601309,0,178.472446062,0
2235.54214137,-1134.69667244,1,314.257395769,0
1874.56003362,-666.088682453,1,315.083465382,0
60.1243261246,50.5396642379,0,101.828265023,0
2058.81017408,-1007.33126804,1,97.6389305767,0
164.922101628,-128.860589493,0,165.576670808,0
1891.79478369,-981.830714121,1,79.9374254621,0
957.508732157,970.980239523,2,91.7346637373,0
1197.66639182,1144.91577133,2,207.740205092,0
-128.761282406,-104.833628822,0,163.128552199,0
990.043289351,961.244634159,2,69.4728406807,0
-63.1932827275,-145.75597383,0,133.023183236,0
2323.09719924,820.413130375,2,1295.29335802,1
28.5745247025,-19.3146981474,0,25.5259360326,0
1653.91042551,-1123.62642535,1,353.264473473,0
2479.3525982,-1179.67211471,1,552.044261277,0
2447.26259203,-990.782560283,1,477.68061615,0
145.9255011,1176.06956249,2,911.169628495,0
1036.89180289,1061.06676463,2,53.2917883487,0
-26.767852393,36.2013556939,0,94.332220533,0
2207.81065817,-1066.04979563,1,257.689031334,0
131.459986429,-14.732066023,0,112.707434852,0
2004.17069098,-990.665165768,1,41.7954557557,0
924.277642752,1016.21339195,2,117.46678722,0
1979.57257637,-817.443316699,1,149.154028189,0
-131.020081556,-53.0204176685,0,153.934402257,0
1913.69732507,-1224.04516609,1,263.864683121,0
2312.75333069,-740.250305378,1,410.409662902,0
1104.63091815,1157.94374924,2,162.736383779,0
1032.40614911,913.372519181,2,95.0299611021,0
870.801172175,1048.28114662,2,175.349991344,0
2130.51618813,1038.75033117,2,1089.49618081,1
-63.3102683884,-153.107257104,0,138.792085853,0
1170.48770154,710.986408877,2,323.804159516,0
-25.7291644473,-138.086348775,0,105.670323084,0
0.0136267400951,-151.630624892,0,109.844529113,0
1242.3658248,1233.91439558,2,302.350404601,0
2077.41260537,-1028.83145983,1,124.1058584,0
1937.37241205,-959.223741704,1,33.5916831793,0
304.526539731,96.4105194858,0,314.969409472,0
950.666083407,892.264092374,2,147.073524941,0
1979.61109758,-1450.91435165,1,484.702356082,0
1202.84574601,858.721568336,2,219.823368781,0
1479.09447546,-1234.68861334,1,559.664928839,0
1231.41849112,918.024677367,2,210.18196974,0
1985.56824068,-1157.2753239,1,191.588742419,0
924.790616214,908.015874704,2,153.627844909,0
1925.62281522,-1045.33970926,1,90.7455594565,0
-90.4498662953,-83.9319913029,0,119.901676519,0
88.8002189309,3.13752287675,0,81.3046505616,0
1193.83616373,1164.00302987,2,218.096647719,0
2252.28385654,-787.543877526,1,333.947240517,0
1673.92401597,-1180.46321729,1,365.581296743,0
1983.09363663,-888.08409846,1,79.2730889129,0
59.9777874509,-64.3762636755,0,42.4502968652,0
2080.96763804,-1212.69233948,1,270.138768322,0
1850.13010321,-1237.96778925,1,297.019782679,0
19.2615309866,692.341787124,0,736.495173845,0
2140.86886492,-1025.55463543,1,180.652456817,0
2098.13503995,-1142.90718349,1,218.068532197,0
962.877440803,993.515298858,2,79.896005307,0
-105.575640708,51.3570273916,0,159.889586589,0
97.1391852077,20.4044653152,0,98.5601901483,0
914.913526681,1393.09477006,2,405.380401098,0
1978.75300722,-789.090870861,1,177.418128547,0
1367.82701907,1255.67051308,2,409.724270498,0
811.630233219,1029.68395832,2,230.848072094,0
1781.57484228,-779.617846484,1,265.394981915,0
1378.94760106,713.319242056,2,448.018767113,0
-55.9915564747,-96.6511973677,0,94.5655246854,0
-31.3584275417,-82.4152180632,0,66.1994808254,0
1055.67434696,684.571397682,2,323.71174842,0
798.066261174,939.475829991,2,252.842962595,0
1797.82915909,-382.497010707,1,608.723805,0
692.465962244,1100.09155181,2,360.942536885,0
2156.49325816,-1117.35700961,1,239.830878134,0
-131.992425021,-223.199784356,0,236.595131471,0
1031.16020832,845.272490981,2,163.023569968,0
2002.28761507,-879.614684835,1,92.4331797813,0
1049.71630635,744.723184928,2,263.377107044,0
1102.73637784,1350.48967865,2,347.957870441,0
-182.749249801,38.6667371919,0,221.472631244,0
2104.91598956,-1109.92303858,1,196.907255794,0
-21.4887246622,-45.9361929728,0,44.1832987232,0
1883.79264382,-914.792368307,1,100.604467675,0
1072.7352941,992.562263311,2,34.8695310339,0
1430.65484296,-1001.74833615,1,540.717786307,0
1004.39886412,1208.51592095,2,203.940033826,0
68.4531673223,-57.7742922346,0,47.7798572749,0
984.163203765,659.097471621,2,353.546119584,0
981.946897617,828.934278315,2,188.666998794,0
1396.72861214,804.312683371,2,409.507034837,0
2172.45761469,-1029.65343062,1,211.937496533,0
1073.49836271,938.095675894,2,76.8719892799,0
-106.500671034,84.3238798247,0,182.171426019,0
875.351912084,956.270365234,2,173.962979538,0
-293.963695065,957.327730347,0,1050.33242835,1
1830.32177069,-721.238275795,1,282.179766118,0
-248.732445167,-95.9368751519,0,276.28837012,0
1857.59326027,-1167.07414188,1,230.198663617,0
2143.39705121,-1197.11953118,1,288.565540385,0
1049.32144252,813.403349225,2,194.726303383,0
24.7688042139,-68.7502274927,0,24.6950259893,0
1730.44082525,-1044.38544526,1,252.162484175,0
1932.07396305,-1074.30038395,1,114.53263579,0
1317.39315492,838.910132489,2,323.609959899,0
1053.56665509,834.151151665,2,174.241003602,0
18.6941870085,57.538873486,0,101.761666279,0
829.939940014,398.444188345,2,645.183016794,0
1563.37791397,1016.43715467,2,521.991703624,0
2197.56325445,-956.889084577,1,227.548449668,0
1287.64117567,1390.56894437,2,454.960567425,0
843.115751746,-1446.46872728,1,1225.11205856,1
112.500491383,131.946536274,0,197.686742531,0
-3.50464210214,106.391599014,0,152.793758177,0
105.553068431,133.923401769,0,196.41817595,0
3.65421508292,-11.1474226086,0,38.0792714651,0
2240.97620916,-1024.89761933,1,277.034023087,0
1150.90502671,1063.30093262,2,122.640821833,0
1959.48592451,-831.993482284,1,134.737125821,0
1495.69640408,869.265615921,2,474.946800866,0
-114.296816968,-111.859802633,0,152.78061548,0
1921.37027313,-973.314697427,1,49.3400839522,0
640.448368712,1200.35804937,2,444.768607949,0
13.5903985985,7.58760411871,0,52.5218619839,0
-38.8284266966,118.574291901,0,173.949310238,0
1935.89919614,-1279.36907282,1,314.94040401,0
1896.10149787,-974.00164146,1,74.5069201596,0
1529.74411812,-87.4660443487,1,983.038441922,1
1896.7213674,-1290.46536048,1,332.387789671,0
128.100441878,-90.3076133726,0,115.104241896,0
1733.93872182,-839.302335137,1,268.240854042,0
-8.92775267082,-48.6158184057,0,31.9007892008,0
312.774555741,-99.9070969244,0,295.426482547,0
60.6576415424,175.44223224,0,222.851402674,0
1042.06580784,991.393710432,2,16.5882341378,0
916.944469293,814.846826083,2,229.781784388,0
473.003010398,285.583035029,0,558.149911565,0
1235.33881772,729.693655689,2,339.159388906,0
1851.43773465,-1020.84755878,1,130.697557811,0
981.109228591,735.836121634,2,278.745082146,0
1717.56125714,-926.467546489,1,255.769577567,0
13.2332625812,92.6566258403,0,137.12646417,0
746.772311652,-1269.57229123,1,1260.46460426,1
201.649588633,-174.430445956,0,221.386638783,0
1949.76099306,-852.781674125,1,115.348512151,0
126.104622666,-58.5180984325,0,104.440016655,0
590.048900374,885.314565353,2,467.773321009,0
70.3822832366,14.1116843302,0,75.309274574,0
-191.15242022,942.126937106,0,1009.18206443,1
1230.02232372,1311.00266976,2,356.911841652,0
2643.09636471,-1002.98682726,1,673.885933302,0
1593.88888263,-437.22318398,1,649.263387693,0
1676.64942138,-781.678352915,1,346.790890669,0
-75.9331493067,-229.426512694,0,209.879257001,0
1931.70784116,-819.061293621,1,152.192513137,0
-45.634315641,-939.030273252,0,897.48679046,0
2034.864901,-1087.28548129,1,137.175148239,0
124.715372106,-17.4818732107,0,105.482714783,0
957.971047863,1171.02756902,2,183.185957771,0
2131.38050466,-816.459916442,1,220.066025814,0
1135.12594898,652.565458063,2,367.542037454,0
792.763493894,957.56585045,2,253.748007712,0
2099.0212025,-1235.71412596,1,298.621296854,0
1479.87606618,938.463298624,2,443.896854691,0
-50.9415854578,-18.1711606969,0,78.0487566585,0
1650.11850363,-893.074334598,1,328.360764292,0
1916.93741146,-1194.86838254,1,234.691244355,0
158.929675681,11.0261079503,0,147.016349937,0
2131.6778483,-1144.2797418,1,240.307391514,0
897.307487439,1662.91508045,2,670.619581659,0
29.2227416529,-3.94801408601,0,40.7300187553,0
1115.67475973,-1550.95984384,1,1035.40004493,1
14.4347412864,68.6260810287,0,113.071075421,0
1704.95001488,-1143.8799026,1,319.211769776,0
102.695979964,115.368596115,0,178.467919706,0
19.377720321,62.218538196,0,106.414670433,0
938.704746188,800.272062113,2,231.72464148,0
225.017078519,-38.4318601738,0,202.439452755,0
818.102424967,1495.46696879,2,536.226573871,0
2159.4185221,-1036.02216859,1,201.645091702,0
47.0051786037,35.9550571296,0,83.719051714,0
2196.22046457,-928.413412919,1,229.164860015,0
22.146849148,107.27238328,0,151.418800692,0
1121.91708713,1110.73007521,2,130.513058893,0
1202.53426611,1062.74842765,2,170.138679927,0
783.540118965,495.275478678,2,573.913235835,0
1954.3276158,-1130.79284688,1,165.254616725,0
213.177167927,102.376330036,0,240.345816143,0
1782.54697898,-888.703149492,1,203.073963288,0
2065.42581812,-1398.20382056,1,442.271732196,0
834.176333741,1107.60382726,2,229.98077302,0
-163.077070949,-69.8383005885,0,187.503961641,0
1917.15993572,-1065.01264225,1,112.061712707,0
882.275790106,689.71642824,2,355.842320309,0
-182.105514375,97.8254607081,0,249.166566775,0
1054.40180424,844.69501636,2,163.78818265,0
95.2278017286,65.599401015,0,131.568580732,0
408.432888357,-181.470217981,0,409.487626724,0
35.0788161425,-259.963306729,0,216.174865274,0
42.0919350556,20.9580808167,0,67.9422579109,0
1868.37833799,-1152.0833002,1,211.858122473,0
-153.39649148,55.001474804,0,202.052997354,0
25.3607322791,23.7662833463,0,67.9655861081,0
2348.5934729,-790.255850152,1,417.333197046,0
-66.2973724763,-326.90174845,0,296.41891422,0
1964.90350475,-1521.13007337,1,554.852264139,0
1858.71817613,-798.70071988,1,201.298109305,0
26.6305831313,55.2363492372,0,99.4612581662,0
2301.20567759,-938.01036642,1,332.203053285,0
1274.67686659,818.82497271,2,300.280867776,0
2219.48792461,-1070.05937102,1,270.009289366,0
1974.28711647,671.044515638,2,991.814113842,1
1097.77184615,1029.3951629,2,60.2545363006,0
1008.26159303,1420.55414397,2,413.916537433,0
1336.36025439,968.626204429,2,297.518353791,0
80.7238733055,-82.7575981163,0,69.7316555547,0
1038.18755051,1330.45720442,2,322.503065042,0
1802.80956013,-747.157429699,1,275.767371175,0
-134.672092152,89.4822907946,0,206.420069197,0
956.544071078,884.207189891,2,150.090802207,0
-49.6688011282,106.808569053,0,167.386836374,0
-256.79151332,-58.8982073493,0,279.838925923,0
1820.93027861,-1264.42230338,1,333.40566115,0
2498.90635312,-828.84314215,1,546.274189536,0
631.608371517,470.766798601,2,675.693849936,0
2528.13650627,962.823262632,2,1487.3669891,1
-45.966981097,5.46338500088,0,84.678642222,0
1725.59365802,-940.013240282,1,246.024660319,0
1163.78414592,971.991989066,2,127.51045944,0
110.612930507,-127.277705566,0,121.024692762,0
1002.05782139,1615.80008351,2,609.104833919,0
914.012596971,1153.44480989,2,193.401793759,0
-236.870005083,219.747937324,0,370.127953956,0
2262.42489567,1734.05136889,2,1420.54952057,1
786.248310993,926.042083065,2,268.034862532,0
-137.034825304,-98.7602155805,0,168.773953196,0
1156.12236188,744.560263965,2,287.286764809,0
1939.25544716,-690.250131065,1,277.783094988,0
1885.05475457,-994.743357946,1,89.7785943959,0
1068.84434569,1454.83374013,2,447.701650681,0
2333.81399097,-1097.61620948,1,386.589245259,0
-8.44422390235,11.0901249842,0,63.3904218542,0
2255.90606433,-890.090811474,1,295.686961828,0
-79.2522942941,171.299513795,0,238.332417149,0
1901.48122422,-823.635737805,1,158.359063085,0
812.73933563,819.137989247,2,296.594989007,0
-101.530770957,-16.0565817543,0,127.325995977,0
2012.61490413,-1018.23711619,1,67.0473047828,0
67.4352007513,-45.9886610265,0,44.8148436061,0
678.12165771,1014.52963969,2,363.392414994,0
916.936066586,972.637394286,2,129.434831921,0
39.9663644001,-16.3422378925,0,32.7504864425,0
-103.193069632,66.2628048542,0,167.417341863,0
156.600752306,-90.2820665547,0,141.665681418,0
2195.20178507,-762.431296952,1,303.620184223,0
1032.92347672,1108.05834258,2,100.450598985,0
21.5504362098,24.3154190984,0,68.469935774,0
1808.69313255,-1016.85820503,1,169.24357751,0
1916.88020332,-931.026527101,1,63.941143334,0
-89.0301331409,-7.70812553223,0,117.481855956,0
50.0021422187,-90.8956329688,0,54.1595516452,0
765.98702899,963.63826507,2,279.012362913,0
1204.96158264,1024.20756707,2,164.310922623,0
1030.16343117,908.461320289,2,100.147948155,0
2140.47367128,-1324.25300843,1,396.381032998,0
1100.63981787,959.532166248,2,76.4797228126,0
2295.49908927,-880.835849295,1,336.330044522,0
866.704610404,868.077945563,2,223.847348515,0
-5.24163528003,99.8682246808,0,146.691422084,0
955.342665225,1116.21052301,2,138.315487693,0
2075.15990954,-975.105550804,1,105.318770534,0
864.39369768,736.911323064,2,323.765102527,0
1356.01917393,1064.36453613,2,319.579353808,0
2088.7388436,-977.073177673,1,119.01751094,0
1625.347217,-967.239145179,1,344.863680522,0
1058.15163133,998.316663296,2,19.286831922,0
51.135791591,-539.724390146,0,496.396365932,0
142.149134459,65.1855480187,0,161.960969141,0
14.1265599403,169.136416447,0,213.452544953,0
1764.2883082,-1343.24902818,1,429.525041325,0
1876.09937879,-1426.39407322,1,469.617256552,0
-120.696896961,-82.0940660291,0,148.292935258,0
2162.76990622,-879.558362734,1,211.196885714,0
42.7415860891,-94.9198410704,0,54.6019017697,0
-40.0018996441,-135.487323583,0,110.768300025,0
2026.12906914,-1266.10558767,1,304.972895158,0
1340.0364322,1360.72023678,2,462.150611834,0
145.381717316,-152.585149,0,163.768706855,0
-83.311061973,-9.41302996889,0,111.516135103,0
74.1874554032,36.3465184237,0,95.5731667773,0
622.693557586,-1589.76197607,1,1484.75601602,1
-127.248928988,45.1259764187,0,174.475143283,0
63.7126072895,136.191901071,0,184.951496017,0
-15.5824676153,-49.607614698,0,38.6288549504,0
500.325058075,1024.70900464,2,541.388632064,0
1084.10992457,886.412531946,2,128.82483894,0
1402.90119593,981.785526193,2,362.39357759,0
11.0249310634,-86.3377240804,0,43.7665843845,0
1910.83354898,-1591.87917914,1,628.387498025,0
1094.30696736,1009.62837839,2,52.8780814411,0
1703.89747258,-1013.67543534,1,270.49268799,0
839.556167233,918.629629826,2,220.782503219,0
1064.60302386,1024.48009163,2,28.4323244246,0
2058.17758676,-1216.70712155,1,265.406283132,0
2500.96041381,485.998950129,1,1546.24638348,1
66.5249550102,889.03263855,0,934.208662044,0
2137.63189757,-806.084144746,1,231.733373175,0
-195.183281702,114.082488073,0,269.24163243,0
885.914035111,1036.83298902,2,158.196034808,0
1894.49062976,-872.480789475,1,120.56536745,0
2100.10134461,-815.211665588,1,199.249854051,0
55.1195866732,10.2731526958,0,63.3650725918,0
82.6746866112,-59.6932929387,0,61.9975964759,0
1922.52884712,-835.365452318,1,139.349006817,0
2221.43452313,-1109.40196248,1,289.121444002,0
