Column1,Column2,assigned_cluster
997.113478753,699.24344072,2
75.3606446336,156.220096328,0
2177.51669873,-918.591926207,1
504.080577842,607.81481315,2
157.852360913,-92.237319875,0
1190.67716294,949.329260009,2
970.813500502,796.907682433,2
1754.95060417,-930.548961426,1
1111.54387189,1122.14948585,2
746.695560243,1103.8410467,2
1297.21356341,531.006905382,2
808.869631375,1001.03798356,2
2241.84262058,-1036.48885281,1
1888.96192836,-688.707746813,1
2050.08497301,-1082.81922848,1
1881.47974513,-1227.54678681,1
956.663429623,1047.10177511,2
661.018397819,983.110984597,2
1038.80487526,942.803108102,2
2060.76048689,-787.487346073,1
1808.93017061,-1065.47403817,1
2180.75116159,-1268.12172148,1
-155.974160641,-167.400536498,0
18.8239506046,-189.558329687,0
4.51442592274,-1213.03627034,0
-6.77537095382,86.1077575476,0
50.1538647664,-6.44912864805,0
1072.8893701,1120.1588705,2
-174.561485282,-96.337629115,0
881.952439214,962.985843535,2
-20.4110084493,-247.985514352,0
-46.3106228957,21.4073942669,0
764.900741911,938.868715717,2
1909.05744533,-745.729636814,1
2230.02436395,-1234.87867743,1
1884.44057468,-1287.48327402,1
1761.53154402,1662.26759961,2
1157.26099589,826.867325615,2
1246.29216878,802.015899759,2
2013.59863549,-973.448910384,1
1326.7746227,1269.84881815,2
767.481556427,1515.78431512,2
1826.27731464,-1431.1241504,1
42.6869899626,78.2813062149,0
1088.22329742,965.533271438,2
923.374112734,977.351951774,2
17.1388993512,-301.618238447,0
-82.3075459884,-74.3065257884,0
1379.61211707,-604.317007334,1
-115.005849263,17.8142831236,0
111.038981361,-183.179264531,0
395.558382828,1776.57862886,2
1483.46328491,-834.162702488,1
1897.65366537,-1219.06505595,1
5.18232156878,-160.131418678,0
2244.90367702,-783.138232673,1
20.2884210976,-39.5040267842,0
781.186793394,706.380649439,2
2001.61490558,402.16183196,2
-96.6119780866,-91.9629480467,0
1045.93664325,1149.58005207,2
1974.42910149,-554.228638881,1
2124.52996544,380.478061925,2
2102.18726506,-850.544331347,1
1484.19335542,-991.046849372,1
712.046003838,743.150924986,2
-108.710746808,153.529787583,0
-56.9615408186,-138.611478995,0
309.174001857,1575.93871267,2
1827.19882356,-1056.99596912,1
1332.69186015,1041.10912391,2
1141.97702333,841.665584334,2
-3.8248004919,49.7645872799,0
171.929157461,-30.1793736224,0
1942.07804752,-1337.6754189,1
984.710411489,750.254657427,2
787.902001066,1090.87001137,2
2059.97196065,-652.416673663,1
765.520781437,996.444594508,2
722.227267228,1656.61551358,2
1900.98821258,-643.693049218,1
1859.59263427,-817.104250829,1
2019.54001471,-1317.33518464,1
2297.14388885,-891.67465185,1
1287.97419772,1283.58195431,2
704.462229567,957.368870715,2
2438.74805741,-1262.49904406,1
2523.99475978,-996.763917984,1
2343.40047402,-770.757991431,1
2255.87582693,-775.055424735,1
1865.48885325,-1268.05393461,1
-77.0588054549,-41.9240122755,0
844.558525599,784.686057357,2
61.6043877661,155.102295788,0
31.3096691536,-10.064642383,0
24.3029245003,-84.3518384036,0
1114.83452361,736.539075707,2
14.0176709711,129.650059469,0
24.2522973962,120.735566246,0
936.034015605,826.108669128,2
1059.74772888,-1168.44412026,1
-98.3275668522,-108.377907815,0
1855.85749106,-1303.88401644,1
-27.3787581343,-157.705493785,0
-122.394885545,1141.33241789,2
1013.37451443,950.773902212,2
171.732247632,413.482427373,0
941.769581428,929.580162683,2
-42.1396896659,79.0206898913,0
1130.97205804,1259.02214602,2
2180.0949875,-707.658925899,1
1922.00384348,-1014.75959763,1
1107.46989004,1361.87100915,2
2078.57255253,-1253.65378005,1
2009.76570751,-1195.45250166,1
2036.62658856,-1100.83405681,1
1008.46962279,1269.93414832,2
24.7942248999,45.2408524799,0
2065.58165524,-720.78381169,1
1903.59264413,-884.905784105,1
998.048162634,1432.07138841,2
1887.5027655,-494.889057929,1
-38.2663206276,9.33447363135,0
1159.24071376,774.341903472,2
1655.01671309,-711.167317288,1
2018.54381232,-919.415055075,1
2495.10653337,-1021.23304713,1
-188.587623382,14.1989681959,0
2204.58491454,-719.685097686,1
533.792417409,-687.826073308,0
-109.854157209,93.6614423259,0
1607.46412685,1234.93650061,2
1912.81459301,-1070.18080703,1
1675.27014733,-978.806757345,1
178.530578949,-90.4482698539,0
832.646752634,1248.23895351,2
2078.79130342,-1085.61324455,1
807.192826646,795.522734787,2
1042.592009,1288.78254787,2
841.370833828,1179.7424599,2
36.5772149086,54.2405042932,0
1017.56260942,1172.43247809,2
2048.57508708,-795.412153426,1
-134.252723911,93.7922403407,0
-10.7861012865,-162.427826147,0
858.896548635,844.726549172,2
1083.7168675,973.454403348,2
2279.35047343,-1127.14129906,1
1071.09066812,901.854236344,2
118.555593727,42.0429953611,0
1781.646913,-845.179637924,1
776.977130574,1205.0574274,2
192.225849783,-48.674210691,0
2087.67624114,-1143.97436577,1
947.875598682,1329.62577699,2
2068.68121156,-1014.6343714,1
2232.81082415,-1251.08036734,1
1027.96252643,942.088228463,2
1288.38492538,1284.11311354,2
55.5268871435,-205.106709333,0
12.3801318013,152.049062657,0
-44.0584233452,39.633077835,0
1733.37240808,1674.30220749,2
1993.79431564,-1010.57683687,1
999.75630579,886.934524173,2
927.066240518,1201.55641972,2
1207.25175436,756.428048322,2
1278.11250556,-1474.53197811,1
2111.22424302,-908.300756936,1
1997.38729952,-1368.97718623,1
1127.64058788,1065.01253389,2
1767.59625508,-993.218120689,1
2110.76165622,-928.990013003,1
-191.192504716,-20.0627135653,0
988.023339672,1131.60544806,2
1945.83566837,-938.729695951,1
2205.62112431,-1227.94025545,1
2634.83554468,1441.98546219,2
-213.484968716,-1451.55135603,0
25.3968650997,161.651435841,0
51.1625385366,1752.11654138,2
2132.46764741,135.673026669,1
-55.6270675426,54.8464900648,0
762.041999003,1056.22985241,2
-10.3119687698,-52.9041687174,0
2429.75602772,-966.286470396,1
790.512985696,923.965970146,2
-97.1094872615,-150.264941899,0
2062.53434223,-870.426032033,1
-279.133147725,-152.728233398,0
2002.85624032,-932.229374909,1
689.339548114,749.838023237,2
1854.44338659,-989.224342352,1
1151.83520019,1068.67518014,2
-15.8233063677,114.137187905,0
2056.38505989,-742.066957146,1
2020.70498727,-432.391075096,1
30.4113505244,26.5604178866,0
1658.83858544,-1447.38813849,1
877.21425091,951.776485729,2
1704.81130756,-1156.21054606,1
-39.9157068387,78.6815909211,0
881.715773057,753.002303556,2
1923.25454454,-799.24986281,1
2049.81529393,-999.469936668,1
961.523569849,1393.1392884,2
846.142641312,956.864303854,2
868.047454736,1158.91260553,2
2337.62800169,-1268.32035028,1
731.917082326,799.602293346,2
1040.95575165,1192.78897626,2
781.329163496,716.334171646,2
61.798925839,-31.5149484317,0
-90.4396352322,-103.855902933,0
7.9993100544,12.4438121089,0
177.719758049,51.4957915996,0
884.118439222,1084.95532124,2
966.908586706,1192.7292916,2
1554.54136896,-929.32742262,1
62.2494137305,326.645206765,0
1012.61600652,886.904181885,2
2070.697133,-900.104433449,1
5.9215493322,100.887294767,0
1128.83730499,1510.00920203,2
1370.36546796,1640.49550103,2
15.0375601744,-109.4039624,0
7.9671282799,33.1583420935,0
2376.01027569,1242.56243565,2
2021.54655214,-1370.85591077,1
234.62583788,115.266693484,0
-120.600044243,27.5586485729,0
-34.4281777879,196.636981441,0
-70.3919889824,-193.099402784,0
1261.38053235,636.606050447,2
2156.05401569,-994.539242221,1
1264.69663752,808.582191823,2
31.7105254195,44.7910370422,0
-2.73246862735,-61.2010438759,0
11.2631326298,53.3045905908,0
844.668092087,1123.85464017,2
1390.52042594,397.660066361,2
-113.710095158,48.2483746741,0
1761.6004517,-1215.61437061,1
1226.37858066,75.8870602259,2
1248.28119921,976.631486552,2
958.769430756,945.46203808,2
2321.1835622,-764.396680942,1
2098.85469164,-1027.90739319,1
35.6166480682,121.744649007,0
123.382145504,11.2359472056,0
1891.54166495,-1164.92433208,1
245.949978769,109.034097212,0
2152.32195201,-1029.69628743,1
1988.12223531,-1328.69238627,1
-102.573451063,-176.293883181,0
2028.52237189,-1298.93213064,1
-20.0301117525,208.911238893,0
1987.55644251,-868.531837868,1
1104.353464,1206.56996693,2
2140.74403446,-971.464030487,1
68.5565894054,85.2586029313,0
1095.11725506,879.168188256,2
-59.1624129264,862.659717709,0
1155.80670648,1064.66280826,2
356.531301063,1125.46789249,2
80.2850074585,21.2955971419,0
-314.464653597,-73.8155563278,0
2313.03198297,-709.746284826,1
13.3246697245,-33.1792003745,0
1753.39481631,-1374.52039178,1
1944.04374157,-1104.99222851,1
35.8057715965,11.4065282935,0
28.3902412469,83.8358025442,0
1315.09159781,1200.54207949,2
39.206336657,-687.810960233,0
1064.32147158,1088.78051205,2
2480.44876363,598.756768663,2
2213.17281475,-864.128360341,1
2103.53712817,-1298.97497697,1
-117.839695798,44.0245979974,0
108.186264486,-660.868909075,0
-172.179144367,-40.5951673119,0
54.4529105901,-52.8524067701,0
2105.49742698,-832.956771277,1
1246.48295055,985.461176735,2
18.6905240184,59.9247569955,0
827.104828645,892.248510187,2
13.4297916817,8.50968155489,0
2334.12007698,-1031.0287562,1
1966.86183114,-1045.1461658,1
-68.440796032,54.5617194486,0
-134.686309587,93.1577013145,0
743.176169676,1178.54754837,2
1016.48638304,937.484346021,2
2058.89269085,-1238.64957864,1
1950.13175065,-151.6347359,1
-89.4139373542,18.7395448386,0
685.794855832,756.814610565,2
2069.0341889,-875.131679428,1
942.544385319,1078.12695205,2
1920.91079936,-1479.00007086,1
1053.79935295,764.988621639,2
1863.86537998,-1074.85660866,1
-92.6730602228,-126.2443924,0
616.217090734,693.02963779,2
-109.558897618,-114.225071078,0
-57.953039562,-1.80535208204,0
1016.0413213,1084.41480573,2
-39.3601975824,-40.265083704,0
929.564388529,956.14596575,2
2416.38144595,-1117.46925008,1
-10.6764530687,-1133.14650266,0
2641.19718274,839.85884597,2
1126.78087151,947.7800974,2
899.164497916,878.992256918,2
1437.53940604,212.194543353,2
1162.50359754,1131.63270401,2
889.808752758,601.332921755,2
2510.85888381,-1082.24473072,1
950.204328272,847.407428786,2
985.442581867,1025.67571555,2
1830.59110465,-455.17356235,1
17.3172404709,6.42079942443,0
63.4231263474,41.2642971637,0
-70.9220417739,-83.5071014512,0
901.923718569,878.498991874,2
2287.47574754,-728.444784559,1
151.253361456,116.590492217,0
877.113288082,823.406791502,2
1380.36238317,-952.497934538,1
1881.76845495,-901.272755938,1
2243.11868303,-1201.59559908,1
1851.01150203,-1049.71471854,1
752.123484962,381.53036561,2
-71.9016574822,-123.69069856,0
21.8027836426,-149.685519477,0
1174.71060765,1071.2832741,2
223.21222363,-7.10968946363,0
-114.828187002,-5.58566558066,0
1026.23420172,-835.333845625,1
176.159272922,-337.990945052,0
2004.73316479,-708.735881007,1
1727.63592867,-1072.02678119,1
-147.904800398,-98.490932295,0
1589.77872667,-116.3968267,1
945.71356815,1265.61575668,2
874.569496731,1155.06705206,2
1875.04601906,-841.573761764,1
121.617522782,-14.934380064,0
209.684809021,-129.592644896,0
1736.63648964,-1299.20454896,1
2000.38283924,-846.582023061,1
1449.09533722,929.701489938,2
1298.78034216,1068.6570389,2
22.2559074278,-83.920997245,0
1193.02996428,660.768626179,2
329.600384506,-171.546054229,0
1701.67804866,-950.848362906,1
1668.4129832,-956.944024967,1
2063.08233697,-1103.00984343,1
1328.98203845,1055.72400594,2
1702.16176513,-947.270771222,1
87.1465074737,123.506647267,0
2372.15009557,-1194.52667088,1
2323.79706393,-691.696524001,1
27.8610673031,295.198324283,0
1397.04640533,1527.32651935,2
-58.6695050268,116.23860603,0
1894.16418913,-933.893101859,1
15.0652113948,156.302503855,0
1900.85143308,1342.06826966,2
1900.88052161,-1063.37501344,1
138.35349464,55.5299561102,0
749.518215871,991.415525152,2
51.8099539769,-17.2716673948,0
-51.5439855306,15.9404716699,0
1905.35962378,-1057.99475315,1
470.192693132,689.999137141,2
2209.84907545,-887.028681058,1
26.1667367051,-42.5978898733,0
-21.2551619589,14.0243713435,0
-97.49775737,-60.1406455595,0
2104.7367275,-1401.64320183,1
2101.99010962,-931.552382547,1
2011.95634895,-972.976595817,1
2094.85639254,-1109.02163124,1
874.886697076,1336.70162333,2
2153.50159355,-977.669460309,1
1086.51388643,1044.65502081,2
2068.0441616,-1180.63562194,1
1361.12244385,833.919328352,2
101.90547519,126.577063419,0
2300.49857859,-1017.5425084,1
2253.95134249,346.838217605,1
1128.2667745,865.707644883,2
-91.4085261199,226.638854847,0
37.0387493032,103.137154049,0
2021.46115619,-922.771424788,1
1208.20790001,1102.5889985,2
47.0475491937,-58.1749700068,0
2468.80025335,-897.849766176,1
1936.04628983,-701.063733014,1
1900.25840307,-1246.91713422,1
-62.6714454846,63.7749257918,0
2001.8600664,-998.927572472,1
32.2227363876,24.3140160577,0
874.38483369,980.769026123,2
1002.51220992,773.635549891,2
1105.06888824,943.412445365,2
917.050121405,1290.61844347,2
0.604761646722,74.6407192205,0
63.9755039341,98.9121287901,0
976.518318599,602.594529103,2
2130.47539806,-1238.51858652,1
-48.9042470319,-111.770269116,0
1696.30084537,-620.952589134,1
11.9356272191,-248.643964,0
2126.11901928,-1256.2235397,1
90.065686373,-120.254293091,0
703.877865726,1316.46293493,2
2304.59058862,-1288.95264069,1
2304.17441359,1078.28824181,2
848.410873416,1202.38908006,2
94.9216444347,-149.090959118,0
133.546207272,-147.18783364,0
1265.59453325,967.241863773,2
1822.55423616,-600.885297349,1
2122.93135755,-569.395697196,1
1425.58642083,596.260069387,2
49.322829071,29.0561847726,0
141.810293359,9.80356541369,0
1996.70080388,-1250.92501783,1
555.176820884,1072.29294773,2
1073.0426436,400.698352903,2
936.569007891,897.010200864,2
1207.1511377,1074.68520524,2
56.1916646806,39.6498563118,0
-217.519913505,40.30675796,0
154.287810307,-220.94665737,0
1264.02324612,977.646311416,2
2016.41097148,419.63206354,2
984.59809467,862.572351104,2
1291.5337443,1031.94549946,2
2167.33834433,-762.572815103,1
1717.54939899,-1320.58600759,1
2044.16623084,-1203.91185848,1
1080.60234251,1117.39446444,2
1532.4318944,1261.31466588,2
234.75068267,0.418991346236,0
744.561582831,1031.9589375,2
2009.63781238,-792.48677419,1
-23.4271705612,126.837100345,0
802.70473009,1202.50327953,2
385.513563933,-112.540100617,0
61.4631209332,-68.6555386982,0
1730.67964307,-386.424266465,1
2105.95612004,-950.221980704,1
654.661460753,-516.645749559,0
2267.91088871,-1234.99156648,1
1886.91663142,-788.580401103,1
30.6807698981,162.329698363,0
1344.66931168,1166.44531127,2
-18.6873543123,17.7879406426,0
2059.12658963,-1090.96596022,1
-102.938031798,-36.0193763425,0
159.88650057,1272.01198979,2
1398.29555467,1485.76937912,2
2089.58665425,1756.93730323,2
1299.39176997,926.16956229,2
1802.00672587,-1067.34241576,1
1197.22642138,1042.46701294,2
1000.35255502,-1208.19104709,1
215.304272041,18.4616332361,0
-133.387399947,-2.33118412459,0
-179.136338627,-308.852439428,0
2272.87664581,-1570.16611442,1
-49.6991338627,-43.2253023231,0
1185.00143016,828.353124624,2
1757.32315823,-1384.78838994,1
-51.852113865,-107.05803784,0
-194.35310117,-76.2418552822,0
-142.624383214,-21.8140416628,0
77.3738313155,26.0397332896,0
103.727355999,-2.68999567412,0
-181.341616531,78.0040145805,0
104.597322697,35.3301274462,0
2091.86254776,-1140.5204935,1
1956.8657592,-1057.16381935,1
1267.29201532,928.282022722,2
21.5569880164,-181.515268296,0
2345.57983613,-915.429232732,1
-25.6009580014,-70.7045005743,0
1367.35749958,790.705962691,2
1808.27096613,-941.012986306,1
-135.995163769,-15.1753640116,0
791.64482611,998.824576112,2
122.585481086,-43.1411036727,0
2201.18178253,-1117.07481582,1
2054.92993709,-1285.50615431,1
916.452693178,516.10160172,2
1050.05161967,1432.45885261,2
792.080123184,1080.1906722,2
-91.7672832109,-37.5231369702,0
-173.920940065,1701.78401737,2
916.923763602,942.914942044,2
901.315238243,451.817703804,2
-40.7466020086,50.4202201935,0
154.26776018,-320.917854146,0
88.6610333876,-254.40929391,0
1907.38332535,-1027.45321047,1
1868.9047214,-884.061096754,1
2068.82182161,-873.774083228,1
1852.05119006,-1218.85578981,1
1865.24688805,-918.379272002,1
950.631490723,1196.3740243,2
-46.8055675908,-9.92908817651,0
949.998486646,781.532109952,2
1098.16214213,594.113003501,2
1039.27069339,832.275740761,2
1954.81908999,-783.892118081,1
2334.64955075,-1064.22944649,1
824.824183061,1168.17328037,2
1207.56548254,900.596256796,2
457.827115905,-406.70679956,0
1868.67542692,-1165.51311457,1
1140.83805365,1003.17093652,2
789.822614108,1013.80485863,2
-27.0877993096,63.5229863518,0
617.58657883,930.693617259,2
1982.82080503,-796.651709962,1
1226.08267626,830.264294482,2
1896.86432507,-1150.67328629,1
1514.74747837,-1203.90688198,1
2410.38365908,-881.819692226,1
1181.08143108,1009.99427987,2
3.76088886326,-55.4280814658,0
1975.2754446,-854.960636155,1
-124.096235528,9.68835020226,0
2151.14173165,-1095.20276014,1
1937.36951996,-1124.54527354,1
458.405857397,134.888718639,0
1563.57646036,-1122.48550079,1
901.873713819,1011.67210536,2
1877.44326189,-1166.90139713,1
2039.52790178,-849.379981683,1
931.251984048,968.9718862,2
1354.65142943,850.936584762,2
1044.25614068,750.035201454,2
843.441366448,-699.480616169,0
-1.3296794609,-84.7289398954,0
884.06382019,873.124820784,2
1233.14330706,1217.29635068,2
122.14691796,21.1075845253,0
935.339172423,874.998314274,2
2053.103931,-690.678424441,1
1009.3229716,968.703576697,2
60.1791903575,-67.9955239506,0
811.054794141,737.025484871,2
46.1081133719,72.6760390978,0
61.9143321038,81.3169777359,0
1221.69643075,735.97935292,2
-72.0578653404,131.893104794,0
1000.47988465,1004.45391402,2
28.7323345694,-107.891106197,0
-12.2650389759,472.464068416,0
2085.39498275,-442.064576836,1
8.66411125857,57.8822137163,0
918.098014363,954.020459324,2
-13.2646680655,-94.9084025503,0
1141.12399057,1113.17075012,2
2370.30933274,-818.528945962,1
-97.5396600503,-103.303766966,0
2121.31639845,-1126.50977248,1
2067.70033496,1878.45318426,2
98.3255537174,-38.2795881609,0
360.363557188,673.654354821,2
910.111440265,850.696575039,2
-4.41469751685,91.6426907164,0
1864.56142279,-512.460456775,1
1307.40342166,700.018384059,2
-178.046933337,1820.7759015,2
-55.9279982713,19.152726875,0
195.315302824,1568.47749252,2
902.280908846,934.901499362,2
1097.1836704,1216.50519386,2
1181.81729636,1236.23408516,2
1902.44947609,-806.308221458,1
2545.40078983,544.560253885,2
77.9175246703,-80.0090555002,0
-148.211154366,-6.9970740992,0
2046.52224307,-866.985529607,1
2044.44084151,-1327.84275442,1
838.34286228,-974.262485176,1
1077.95078106,660.648410662,2
1118.69915124,1044.03118612,2
2225.26610059,-742.630496326,1
2158.45116486,-998.011654487,1
927.507799232,780.355238029,2
2296.46751855,-1099.27004987,1
902.268942578,1214.15052383,2
43.3506436615,-538.856139626,0
2049.73335483,-969.759556347,1
392.670453946,1284.20557713,2
96.8983359711,-182.81146102,0
656.350569968,1317.49992454,2
1687.47896447,-838.579667273,1
2218.14525556,-1090.86252051,1
2.03805727469,53.2961759092,0
1418.34656329,838.653103008,2
975.880085339,544.192466463,2
1866.23835683,-941.8379946,1
-29.785078225,82.2170107484,0
1513.88804056,482.737090231,2
768.733528062,615.990875215,2
844.0356807,708.311895335,2
958.028053446,865.948805587,2
27.9453754918,135.333365779,0
154.281545827,-40.9814046197,0
2061.6218206,-766.741887336,1
-34.0979157139,54.1865109486,0
2302.87921739,-1223.73044382,1
862.793602801,1276.50790483,2
643.193772379,1099.83618517,2
823.899290641,961.350323074,2
1065.84796483,884.780506201,2
1218.89796122,1124.51274122,2
1754.0798975,768.657903077,2
1040.22827984,1074.43173461,2
678.651352626,911.208060404,2
-46.5639342924,86.3202125232,0
2144.72771336,-755.303555063,1
936.197887812,968.494807217,2
796.344635477,1029.01893737,2
230.86988853,107.819294208,0
-134.119204397,63.425272929,0
2160.24447168,-1397.10074249,1
730.399843449,820.546480915,2
1444.24397362,1246.10426619,2
-39.1917873629,185.211530068,0
27.859289537,-6.36184714138,0
793.242300043,1237.85850166,2
-184.828017028,28.7742528313,0
2130.53026994,-797.879117752,1
2229.09551307,-849.219323258,1
-29.8070099437,-59.0605771944,0
2474.47963963,-1389.92152791,1
47.9555597971,56.4240696823,0
-84.7139537261,-109.973502411,0
2030.2478632,-881.208632335,1
135.015208407,-638.793145567,0
1391.48477619,1632.32661577,2
2009.06790855,-1197.8923977,1
-94.411639261,-11.5075938915,0
1900.87051026,-1128.48263495,1
783.063597335,955.513658911,2
2467.08188743,-780.942130004,1
19.7557179236,-33.7066079931,0
568.215298131,985.662269346,2
-62.5381796571,-28.0079149478,0
1153.3985214,752.766556287,2
1750.30010347,-784.291606798,1
950.49523925,817.740542746,2
1364.70796023,709.841192864,2
771.496958791,1357.16173275,2
958.518132148,1206.95498443,2
1542.29707621,-951.08890746,1
197.411002083,-24.5145446595,0
964.445973744,1087.55894715,2
999.822204981,978.200362433,2
1656.79371235,-612.764550188,1
756.68275185,1087.3058407,2
1858.68380153,-873.555181331,1
1868.30330473,-710.029638431,1
-95.0478363817,97.4987986977,0
-43.586290378,-109.056739556,0
2345.22396858,-1061.33549377,1
1148.52200588,1170.85019954,2
1381.32885133,634.159187109,2
1950.28942997,-1185.26231421,1
2098.77203647,-927.511335661,1
1897.43176264,-912.427619633,1
1715.19633273,-970.540454835,1
116.723769678,-35.095386225,0
-136.915907337,143.254360996,0
103.366527912,31.4923911569,0
872.08708023,1168.56451002,2
56.1002979451,-150.07342595,0
-55.9141768334,-51.3128259931,0
-63.7425434845,-115.068632715,0
-120.96878704,-34.3897385724,0
1243.50167861,817.745736938,2
2128.97212587,-1154.66626817,1
114.837829365,43.3088767104,0
1993.95059612,-1224.34221071,1
2176.42497047,1117.78009351,2
952.832563634,828.679048766,2
2094.480037,-1399.86848352,1
-87.7041376984,-110.542765464,0
2026.20081187,-1036.76206431,1
11.0204607385,10.4058820483,0
1819.4244202,-965.829072745,1
862.012782122,838.281967678,2
-124.820778439,262.206121135,0
1422.34011858,-811.975958854,1
2042.06966657,-1067.87307522,1
-105.280828444,47.5286164241,0
1944.76648943,18.0932016043,1
1970.73147447,-1048.25993716,1
1875.60317554,-904.210637248,1
1694.2374755,-1022.34579593,1
31.4552908131,32.2665381474,0
-65.5115032024,-109.228736785,0
2038.79108277,-1013.02593892,1
17.2864950823,-101.053456351,0
1702.59733927,-990.900606945,1
1651.81065855,-844.9876673,1
612.388746592,740.214549007,2
1229.76451151,986.869686893,2
1121.35914851,814.77302157,2
2054.87560284,-898.917270911,1
-99.1172917475,-176.849700652,0
2039.94043785,-700.119444009,1
1957.79997125,1689.93896315,2
2397.00754488,-889.808818797,1
790.216214128,999.924936264,2
1177.53411306,1230.83236411,2
2438.81191701,-839.79502179,1
37.7219596375,-68.1221083127,0
123.35464762,-3.96525167838,0
1817.82067292,-1207.59135557,1
185.812512755,-90.3304372152,0
-117.472585828,180.304231473,0
127.466808375,100.447261445,0
128.040717645,-245.779238238,0
1042.64899133,711.011303244,2
2425.57386628,765.200930906,2
-33.613954493,-33.8141505278,0
947.38094744,1055.60049066,2
890.486925287,934.961825047,2
614.47567289,617.08171834,2
36.847855991,-151.399657826,0
198.648690833,-21.4725910657,0
1745.0461055,-941.926424594,1
2238.4974623,-1034.52096244,1
881.612946187,844.060188499,2
1924.96604236,576.144977174,2
1920.14560501,837.842596662,2
1903.84952012,-961.043299206,1
938.10861726,-566.576340476,0
2190.1595816,-812.317873737,1
2075.31013991,-1130.7881657,1
1037.29630682,1015.85118607,2
-32.6920060615,97.1607536385,0
1907.02359334,-960.602137633,1
1096.80808744,1042.19737254,2
2187.3756205,-902.535918964,1
1868.74666242,-873.427365954,1
69.1143902216,115.414863426,0
-14.4421091711,13.2799777552,0
2136.46624913,-706.689082897,1
2050.33836279,-998.188038305,1
2201.18089415,-1209.09602407,1
2209.2989313,-1328.09266169,1
1913.54339073,-782.558246573,1
818.379723591,966.262896176,2
2037.52249008,1790.00068683,2
1252.94704793,1272.50034458,2
-122.839833732,163.658743138,0
38.985273868,-8.32704910514,0
1032.96841543,1159.98318267,2
-2.93099625132,45.5795956808,0
992.969680338,1319.6846613,2
1237.9844756,880.357076588,2
1149.64603056,-1215.67855199,1
1845.6877374,-969.353857626,1
1607.86020737,365.758981283,2
2276.46627164,-657.644893706,1
1074.93904137,1187.68993385,2
2091.07192454,-970.234148602,1
3.51195488143,-24.1041868744,0
2028.22967094,-991.295611447,1
847.128717454,1216.56362323,2
2066.00832691,-1122.23166448,1
2260.5986133,-169.851416623,1
602.638672205,1051.61175889,2
-243.272773392,-36.8539523761,0
1790.05287759,-1253.24574185,1
2041.93238207,-960.956584154,1
1709.69140703,1322.15546982,2
164.62764819,14.5143608747,0
-206.50214074,-1482.2772192,0
1533.85925982,-891.578190228,1
1866.31294123,-927.198498594,1
1121.07097043,955.938850967,2
-102.697341397,-23.062681908,0
1959.7913779,-1061.28061949,1
1680.92603749,-579.029862544,1
768.093610461,1690.06277726,2
2179.63905338,-668.168592545,1
1069.20455582,958.382348524,2
2016.64638407,-611.624241818,1
16.5517516613,150.219031668,0
1134.43983697,1512.37200858,2
91.391604517,9.18745752225,0
-30.9553143367,78.7410935649,0
-90.7444578182,-47.7213477662,0
37.6990617613,-21.6369336753,0
1419.83073538,903.078128328,2
103.853115722,-112.452251622,0
1671.65997387,-1097.29705917,1
2139.05138006,-1149.72827494,1
1114.0160258,975.297360994,2
77.7775914001,-8.01754753818,0
848.327853586,998.799268645,2
-6.50862736625,1.17821146622,0
4.38801308442,1.73677186442,0
1720.10883254,-916.407712917,1
1171.98082421,1032.99221004,2
-70.516175915,-1.2873514959,0
2372.8338435,-680.269325293,1
982.383979032,1255.60366807,2
2041.26801953,-1354.78811312,1
546.42138295,870.665303263,2
-0.0153473226422,-3.87252624099,0
-130.647261292,40.4866830698,0
2031.06831946,-1174.94709892,1
30.0018031224,-88.9079325012,0
2040.4224698,-1139.3677413,1
-56.5795580909,28.0395451242,0
2627.46522649,-300.959924754,1
-93.6730304957,122.203417906,0
2059.59091652,-999.312563962,1
90.6008029265,257.094600794,0
74.917843647,1585.90864064,2
2146.37247694,-527.437582291,1
-90.5662757849,1014.77386704,0
216.63385108,-7.50231333693,0
888.778483538,880.083551156,2
1015.5713475,362.51715433,2
1197.64764963,1056.19817233,2
-25.0499758777,-55.3564494253,0
44.3581979759,72.1980398783,0
1945.13815751,-1006.91461465,1
810.61408676,1331.00761172,2
-77.2041924818,8.23398075468,0
-11.7827294242,-194.011316729,0
767.539023268,1001.96644833,2
6.66234093095,-274.740430607,0
2033.45922166,-1274.60178837,1
2086.58227839,-961.981826136,1
2245.30177819,-1057.75862266,1
491.7077004,1105.90914505,2
905.687794955,1345.23405326,2
1185.19206223,1122.08927526,2
961.610438368,949.595660547,2
